month,year,language,popularity,hex
January,2019,Lua,0.4,#0F007C
January,2019,Matlab,1.9900000000000002,#F0800E
January,2019,Objective-C,3.08,#AFB6CA
January,2019,Perl,0.66,#113E62
January,2019,PHP,7.21,#7277AD
January,2019,Python,25.16,#336994
January,2019,R,3.9600000000000004,#2566B5
January,2019,Ruby,1.5,#B01E00
January,2019,Rust,0.43,#000000
January,2019,Scala,1.16,#DE3424
January,2019,Swift,2.5100000000000002,#E94F37
January,2019,TypeScript,1.54,#3178C6
January,2019,VBA,1.39,#93217F
January,2019,Visual Basic,1.11,NA
February,2019,Abap,0.5599999999999999,#06A9EA
February,2019,Ada,0.33999999999999997,#101EC8
February,2019,C/C++,6.12,#00599C
February,2019,C#,7.470000000000001,#813084
February,2019,Cobol,0.31,#1D1063
February,2019,Dart,0.25,#2DB6F6
February,2019,Delphi,0.26,#F32835
February,2019,Go,1.0699999999999998,#66D0DE
February,2019,Groovy,0.5,#619CBC
February,2019,Haskell,0.29,#8F4E8B
February,2019,Java,20.87,#F8981E
February,2019,JavaScript,8.129999999999999,#F3D23C
February,2019,Julia,0.27,#369325
February,2019,Kotlin,1.13,#7F52FF
February,2019,Lua,0.4,#0F007C
February,2019,Matlab,1.9800000000000002,#F0800E
February,2019,Objective-C,3.02,#AFB6CA
February,2019,Perl,0.63,#113E62
February,2019,PHP,7.199999999999999,#7277AD
February,2019,Python,25.619999999999997,#336994
February,2019,R,3.9600000000000004,#2566B5
February,2019,Ruby,1.48,#B01E00
February,2019,Rust,0.44,#000000
February,2019,Scala,1.16,#DE3424
February,2019,Swift,2.4699999999999998,#E94F37
February,2019,TypeScript,1.5699999999999998,#3178C6
February,2019,VBA,1.38,#93217F
February,2019,Visual Basic,1.13,NA
March,2019,Abap,0.5599999999999999,#06A9EA
March,2019,Ada,0.35000000000000003,#101EC8
March,2019,C/C++,6.02,#00599C
March,2019,C#,7.3999999999999995,#813084
March,2019,Cobol,0.3,#1D1063
March,2019,Dart,0.25,#2DB6F6
March,2019,Delphi,0.27,#F32835
March,2019,Go,1.0699999999999998,#66D0DE
March,2019,Groovy,0.49,#619CBC
March,2019,Haskell,0.29,#8F4E8B
March,2019,Java,20.669999999999998,#F8981E
March,2019,JavaScript,8.16,#F3D23C
March,2019,Julia,0.25,#369325
March,2019,Kotlin,1.15,#7F52FF
March,2019,Lua,0.41000000000000003,#0F007C
March,2019,Matlab,2.02,#F0800E
March,2019,Objective-C,2.8899999999999997,#AFB6CA
March,2019,Perl,0.64,#113E62
March,2019,PHP,7.1499999999999995,#7277AD
March,2019,Python,26.200000000000003,#336994
March,2019,R,3.94,#2566B5
March,2019,Ruby,1.41,#B01E00
March,2019,Rust,0.47000000000000003,#000000
March,2019,Scala,1.13,#DE3424
March,2019,Swift,2.41,#E94F37
March,2019,TypeScript,1.59,#3178C6
March,2019,VBA,1.34,#93217F
March,2019,Visual Basic,1.15,NA
April,2019,Abap,0.5499999999999999,#06A9EA
April,2019,Ada,0.35000000000000003,#101EC8
April,2019,C/C++,5.96,#00599C
April,2019,C#,7.3999999999999995,#813084
April,2019,Cobol,0.3,#1D1063
April,2019,Dart,0.26,#2DB6F6
April,2019,Delphi,0.25,#F32835
April,2019,Go,1.06,#66D0DE
April,2019,Groovy,0.48,#619CBC
April,2019,Haskell,0.27,#8F4E8B
April,2019,Java,20.549999999999997,#F8981E
April,2019,JavaScript,8.219999999999999,#F3D23C
April,2019,Julia,0.24,#369325
April,2019,Kotlin,1.17,#7F52FF
April,2019,Lua,0.4,#0F007C
April,2019,Matlab,1.9800000000000002,#F0800E
April,2019,Objective-C,2.81,#AFB6CA
April,2019,Perl,0.63,#113E62
April,2019,PHP,7.109999999999999,#7277AD
April,2019,Python,26.650000000000002,#336994
April,2019,R,3.93,#2566B5
April,2019,Ruby,1.3599999999999999,#B01E00
April,2019,Rust,0.5,#000000
April,2019,Scala,1.11,#DE3424
April,2019,Swift,2.39,#E94F37
April,2019,TypeScript,1.6099999999999999,#3178C6
April,2019,VBA,1.31,#93217F
April,2019,Visual Basic,1.1199999999999999,NA
May,2019,Abap,0.5499999999999999,#06A9EA
May,2019,Ada,0.33999999999999997,#101EC8
May,2019,C/C++,5.8999999999999995,#00599C
May,2019,C#,7.290000000000001,#813084
May,2019,Cobol,0.31,#1D1063
May,2019,Dart,0.27999999999999997,#2DB6F6
May,2019,Delphi,0.27,#F32835
May,2019,Go,1.11,#66D0DE
May,2019,Groovy,0.49,#619CBC
May,2019,Haskell,0.31,#8F4E8B
May,2019,Java,20.32,#F8981E
May,2019,JavaScript,8.260000000000002,#F3D23C
May,2019,Julia,0.25,#369325
May,2019,Kotlin,1.2,#7F52FF
May,2019,Lua,0.38,#0F007C
May,2019,Matlab,1.9900000000000002,#F0800E
May,2019,Objective-C,2.79,#AFB6CA
May,2019,Perl,0.62,#113E62
May,2019,PHP,7.03,#7277AD
May,2019,Python,26.91,#336994
May,2019,R,3.9899999999999998,#2566B5
May,2019,Ruby,1.3599999999999999,#B01E00
May,2019,Rust,0.5599999999999999,#000000
May,2019,Scala,1.11,#DE3424
May,2019,Swift,2.36,#E94F37
May,2019,TypeScript,1.6199999999999999,#3178C6
May,2019,VBA,1.29,#93217F
May,2019,Visual Basic,1.09,NA
June,2019,Abap,0.5499999999999999,#06A9EA
June,2019,Ada,0.36,#101EC8
June,2019,C/C++,5.800000000000001,#00599C
June,2019,C#,7.249999999999999,#813084
June,2019,Cobol,0.31,#1D1063
June,2019,Dart,0.33,#2DB6F6
June,2019,Delphi,0.26,#F32835
June,2019,Go,1.1199999999999999,#66D0DE
June,2019,Groovy,0.48,#619CBC
June,2019,Haskell,0.3,#8F4E8B
June,2019,Java,20.14,#F8981E
June,2019,JavaScript,8.27,#F3D23C
June,2019,Julia,0.25,#369325
June,2019,Kotlin,1.3,#7F52FF
June,2019,Lua,0.36,#0F007C
June,2019,Matlab,1.9300000000000002,#F0800E
June,2019,Objective-C,2.73,#AFB6CA
June,2019,Perl,0.6,#113E62
June,2019,PHP,6.8500000000000005,#7277AD
June,2019,Python,27.54,#336994
June,2019,R,3.94,#2566B5
June,2019,Ruby,1.35,#B01E00
June,2019,Rust,0.5499999999999999,#000000
June,2019,Scala,1.11,#DE3424
June,2019,Swift,2.32,#E94F37
June,2019,TypeScript,1.66,#3178C6
June,2019,VBA,1.29,#93217F
June,2019,Visual Basic,1.06,NA
July,2019,Abap,0.54,#06A9EA
July,2019,Ada,0.36,#101EC8
July,2019,C/C++,5.800000000000001,#00599C
July,2019,C#,7.21,#813084
July,2019,Cobol,0.31,#1D1063
July,2019,Dart,0.32,#2DB6F6
July,2019,Delphi,0.26,#F32835
July,2019,Go,1.1400000000000001,#66D0DE
July,2019,Groovy,0.48,#619CBC
July,2019,Haskell,0.29,#8F4E8B
July,2019,Java,19.900000000000002,#F8981E
July,2019,JavaScript,8.17,#F3D23C
July,2019,Julia,0.25,#369325
July,2019,Kotlin,1.38,#7F52FF
July,2019,Lua,0.38,#0F007C
July,2019,Matlab,1.8800000000000001,#F0800E
July,2019,Objective-C,2.7199999999999998,#AFB6CA
July,2019,Perl,0.59,#113E62
July,2019,PHP,6.67,#7277AD
July,2019,Python,27.99,#336994
July,2019,R,3.8600000000000003,#2566B5
July,2019,Ruby,1.3599999999999999,#B01E00
July,2019,Rust,0.5499999999999999,#000000
July,2019,Scala,1.0999999999999999,#DE3424
July,2019,Swift,2.39,#E94F37
July,2019,TypeScript,1.7399999999999998,#3178C6
July,2019,VBA,1.28,#93217F
July,2019,Visual Basic,1.0699999999999998,NA
August,2019,Abap,0.52,#06A9EA
August,2019,Ada,0.38,#101EC8
August,2019,C/C++,5.76,#00599C
August,2019,C#,7.13,#813084
August,2019,Cobol,0.32,#1D1063
August,2019,Dart,0.33999999999999997,#2DB6F6
August,2019,Delphi,0.26,#F32835
August,2019,Go,1.17,#66D0DE
August,2019,Groovy,0.5,#619CBC
August,2019,Haskell,0.29,#8F4E8B
August,2019,Java,19.72,#F8981E
August,2019,JavaScript,8.14,#F3D23C
August,2019,Julia,0.26,#369325
August,2019,Kotlin,1.44,#7F52FF
August,2019,Lua,0.38,#0F007C
August,2019,Matlab,1.8399999999999999,#F0800E
August,2019,Objective-C,2.63,#AFB6CA
August,2019,Perl,0.59,#113E62
August,2019,PHP,6.49,#7277AD
August,2019,Python,28.299999999999997,#336994
August,2019,R,3.84,#2566B5
August,2019,Ruby,1.4000000000000001,#B01E00
August,2019,Rust,0.63,#000000
August,2019,Scala,1.0999999999999999,#DE3424
August,2019,Swift,2.41,#E94F37
August,2019,TypeScript,1.78,#3178C6
August,2019,VBA,1.32,#93217F
August,2019,Visual Basic,1.05,NA
September,2019,Abap,0.51,#06A9EA
September,2019,Ada,0.37,#101EC8
September,2019,C/C++,5.79,#00599C
September,2019,C#,7.17,#813084
September,2019,Cobol,0.32,#1D1063
September,2019,Dart,0.36,#2DB6F6
September,2019,Delphi,0.26,#F32835
September,2019,Go,1.17,#66D0DE
September,2019,Groovy,0.51,#619CBC
September,2019,Haskell,0.29,#8F4E8B
September,2019,Java,19.45,#F8981E
September,2019,JavaScript,8.07,#F3D23C
September,2019,Julia,0.27999999999999997,#369325
September,2019,Kotlin,1.55,#7F52FF
September,2019,Lua,0.37,#0F007C
September,2019,Matlab,1.79,#F0800E
September,2019,Objective-C,2.64,#AFB6CA
September,2019,Perl,0.5499999999999999,#113E62
September,2019,PHP,6.370000000000001,#7277AD
September,2019,Python,28.59,#336994
September,2019,R,3.8,#2566B5
September,2019,Ruby,1.43,#B01E00
September,2019,Rust,0.67,#000000
September,2019,Scala,1.0999999999999999,#DE3424
September,2019,Swift,2.44,#E94F37
September,2019,TypeScript,1.7999999999999998,#3178C6
September,2019,VBA,1.3299999999999998,#93217F
September,2019,Visual Basic,1.02,NA
October,2019,Abap,0.5,#06A9EA
October,2019,Ada,0.37,#101EC8
October,2019,C/C++,5.92,#00599C
October,2019,C#,7.109999999999999,#813084
October,2019,Cobol,0.32,#1D1063
October,2019,Dart,0.37,#2DB6F6
October,2019,Delphi,0.25,#F32835
October,2019,Go,1.22,#66D0DE
October,2019,Groovy,0.5,#619CBC
October,2019,Haskell,0.29,#8F4E8B
October,2019,Java,19.17,#F8981E
October,2019,JavaScript,8.06,#F3D23C
October,2019,Julia,0.27,#369325
October,2019,Kotlin,1.6099999999999999,#7F52FF
October,2019,Lua,0.36,#0F007C
October,2019,Matlab,1.82,#F0800E
October,2019,Objective-C,2.6599999999999997,#AFB6CA
October,2019,Perl,0.5499999999999999,#113E62
October,2019,PHP,6.239999999999999,#7277AD
October,2019,Python,28.799999999999997,#336994
October,2019,R,3.82,#2566B5
October,2019,Ruby,1.43,#B01E00
October,2019,Rust,0.65,#000000
October,2019,Scala,1.09,#DE3424
October,2019,Swift,2.45,#E94F37
October,2019,TypeScript,1.83,#3178C6
October,2019,VBA,1.3299999999999998,#93217F
October,2019,Visual Basic,0.9900000000000001,NA
November,2019,Abap,0.51,#06A9EA
November,2019,Ada,0.36,#101EC8
November,2019,C/C++,5.94,#00599C
November,2019,C#,7.28,#813084
November,2019,Cobol,0.32,#1D1063
November,2019,Dart,0.38,#2DB6F6
November,2019,Delphi,0.24,#F32835
November,2019,Go,1.22,#66D0DE
November,2019,Groovy,0.47000000000000003,#619CBC
November,2019,Haskell,0.27999999999999997,#8F4E8B
November,2019,Java,19.1,#F8981E
November,2019,JavaScript,8.07,#F3D23C
November,2019,Julia,0.27999999999999997,#369325
November,2019,Kotlin,1.66,#7F52FF
November,2019,Lua,0.35000000000000003,#0F007C
November,2019,Matlab,1.78,#F0800E
November,2019,Objective-C,2.6100000000000003,#AFB6CA
November,2019,Perl,0.5599999999999999,#113E62
November,2019,PHP,6.140000000000001,#7277AD
November,2019,Python,29.04,#336994
November,2019,R,3.73,#2566B5
November,2019,Ruby,1.41,#B01E00
November,2019,Rust,0.62,#000000
November,2019,Scala,1.05,#DE3424
November,2019,Swift,2.45,#E94F37
November,2019,TypeScript,1.8499999999999999,#3178C6
November,2019,VBA,1.3299999999999998,#93217F
November,2019,Visual Basic,0.97,NA
December,2019,Abap,0.5,#06A9EA
December,2019,Ada,0.33999999999999997,#101EC8
December,2019,C/C++,6.02,#00599C
December,2019,C#,7.290000000000001,#813084
December,2019,Cobol,0.32,#1D1063
December,2019,Dart,0.38,#2DB6F6
December,2019,Delphi,0.22999999999999998,#F32835
December,2019,Go,1.26,#66D0DE
December,2019,Groovy,0.44999999999999996,#619CBC
December,2019,Haskell,0.29,#8F4E8B
December,2019,Java,18.94,#F8981E
December,2019,JavaScript,8.01,#F3D23C
December,2019,Julia,0.27,#369325
December,2019,Kotlin,1.6400000000000001,#7F52FF
December,2019,Lua,0.32,#0F007C
December,2019,Matlab,1.81,#F0800E
December,2019,Objective-C,2.58,#AFB6CA
December,2019,Perl,0.53,#113E62
December,2019,PHP,6.17,#7277AD
December,2019,Python,29.12,#336994
December,2019,R,3.74,#2566B5
December,2019,Ruby,1.39,#B01E00
December,2019,Rust,0.65,#000000
December,2019,Scala,1.0699999999999998,#DE3424
December,2019,Swift,2.46,#E94F37
December,2019,TypeScript,1.8599999999999999,#3178C6
December,2019,VBA,1.37,#93217F
December,2019,Visual Basic,0.97,NA
January,2020,Abap,0.5,#06A9EA
January,2020,Ada,0.33999999999999997,#101EC8
January,2020,C/C++,6.04,#00599C
January,2020,C#,7.21,#813084
January,2020,Cobol,0.32,#1D1063
January,2020,Dart,0.42,#2DB6F6
January,2020,Delphi,0.22999999999999998,#F32835
January,2020,Go,1.27,#66D0DE
January,2020,Groovy,0.44,#619CBC
January,2020,Haskell,0.29,#8F4E8B
January,2020,Java,18.790000000000003,#F8981E
January,2020,JavaScript,8.12,#F3D23C
January,2020,Julia,0.27,#369325
January,2020,Kotlin,1.66,#7F52FF
January,2020,Lua,0.31,#0F007C
January,2020,Matlab,1.83,#F0800E
January,2020,Objective-C,2.52,#AFB6CA
January,2020,Perl,0.54,#113E62
January,2020,PHP,6.22,#7277AD
January,2020,Python,29.23,#336994
January,2020,R,3.8,#2566B5
January,2020,Ruby,1.3599999999999999,#B01E00
January,2020,Rust,0.6799999999999999,#000000
January,2020,Scala,1.04,#DE3424
January,2020,Swift,2.41,#E94F37
January,2020,TypeScript,1.83,#3178C6
January,2020,VBA,1.38,#93217F
January,2020,Visual Basic,0.9400000000000001,NA
February,2020,Abap,0.49,#06A9EA
February,2020,Ada,0.31,#101EC8
February,2020,C/C++,6.02,#00599C
February,2020,C#,7.33,#813084
February,2020,Cobol,0.31,#1D1063
February,2020,Dart,0.42,#2DB6F6
February,2020,Delphi,0.24,#F32835
February,2020,Go,1.25,#66D0DE
February,2020,Groovy,0.42,#619CBC
February,2020,Haskell,0.27999999999999997,#8F4E8B
February,2020,Java,18.59,#F8981E
February,2020,JavaScript,8.12,#F3D23C
February,2020,Julia,0.27999999999999997,#369325
February,2020,Kotlin,1.7000000000000002,#7F52FF
February,2020,Lua,0.32,#0F007C
February,2020,Matlab,1.7999999999999998,#F0800E
February,2020,Objective-C,2.54,#AFB6CA
February,2020,Perl,0.51,#113E62
February,2020,PHP,6.3100000000000005,#7277AD
February,2020,Python,29.459999999999997,#336994
February,2020,R,3.9,#2566B5
February,2020,Ruby,1.32,#B01E00
February,2020,Rust,0.66,#000000
February,2020,Scala,1.04,#DE3424
February,2020,Swift,2.33,#E94F37
February,2020,TypeScript,1.8399999999999999,#3178C6
February,2020,VBA,1.31,#93217F
February,2020,Visual Basic,0.9199999999999999,NA
March,2020,Abap,0.49,#06A9EA
March,2020,Ada,0.3,#101EC8
March,2020,C/C++,5.93,#00599C
March,2020,C#,7.2700000000000005,#813084
March,2020,Cobol,0.3,#1D1063
March,2020,Dart,0.42,#2DB6F6
March,2020,Delphi,0.24,#F32835
March,2020,Go,1.34,#66D0DE
March,2020,Groovy,0.41000000000000003,#619CBC
March,2020,Haskell,0.27999999999999997,#8F4E8B
March,2020,Java,18.35,#F8981E
March,2020,JavaScript,8.15,#F3D23C
March,2020,Julia,0.27,#369325
March,2020,Kotlin,1.66,#7F52FF
March,2020,Lua,0.3,#0F007C
March,2020,Matlab,1.82,#F0800E
March,2020,Objective-C,2.5100000000000002,#AFB6CA
March,2020,Perl,0.5,#113E62
March,2020,PHP,6.3100000000000005,#7277AD
March,2020,Python,29.880000000000003,#336994
March,2020,R,3.9600000000000004,#2566B5
March,2020,Ruby,1.28,#B01E00
March,2020,Rust,0.65,#000000
March,2020,Scala,1.03,#DE3424
March,2020,Swift,2.26,#E94F37
March,2020,TypeScript,1.8499999999999999,#3178C6
March,2020,VBA,1.32,#93217F
March,2020,Visual Basic,0.8999999999999999,NA
April,2020,Abap,0.52,#06A9EA
April,2020,Ada,0.3,#101EC8
April,2020,C/C++,5.6899999999999995,#00599C
April,2020,C#,7.249999999999999,#813084
April,2020,Cobol,0.3,#1D1063
April,2020,Dart,0.44,#2DB6F6
April,2020,Delphi,0.26,#F32835
April,2020,Go,1.32,#66D0DE
April,2020,Groovy,0.44999999999999996,#619CBC
April,2020,Haskell,0.29,#8F4E8B
April,2020,Java,18.21,#F8981E
April,2020,JavaScript,8.04,#F3D23C
April,2020,Julia,0.27999999999999997,#369325
April,2020,Kotlin,1.7000000000000002,#7F52FF
April,2020,Lua,0.32,#0F007C
April,2020,Matlab,1.7999999999999998,#F0800E
April,2020,Objective-C,2.48,#AFB6CA
April,2020,Perl,0.45999999999999996,#113E62
April,2020,PHP,6.34,#7277AD
April,2020,Python,30.29,#336994
April,2020,R,3.8899999999999997,#2566B5
April,2020,Ruby,1.24,#B01E00
April,2020,Rust,0.74,#000000
April,2020,Scala,1.06,#DE3424
April,2020,Swift,2.2800000000000002,#E94F37
April,2020,TypeScript,1.8499999999999999,#3178C6
April,2020,VBA,1.32,#93217F
April,2020,Visual Basic,0.88,NA
May,2020,Abap,0.5,#06A9EA
May,2020,Ada,0.33999999999999997,#101EC8
May,2020,C/C++,5.66,#00599C
May,2020,C#,7.000000000000001,#813084
May,2020,Cobol,0.42,#1D1063
May,2020,Dart,0.48,#2DB6F6
May,2020,Delphi,0.27,#F32835
May,2020,Go,1.3299999999999998,#66D0DE
May,2020,Groovy,0.44,#619CBC
May,2020,Haskell,0.29,#8F4E8B
May,2020,Java,17.61,#F8981E
May,2020,JavaScript,8.09,#F3D23C
May,2020,Julia,0.32,#369325
May,2020,Kotlin,1.7000000000000002,#7F52FF
May,2020,Lua,0.36,#0F007C
May,2020,Matlab,1.8399999999999999,#F0800E
May,2020,Objective-C,2.4899999999999998,#AFB6CA
May,2020,Perl,0.44,#113E62
May,2020,PHP,6.22,#7277AD
May,2020,Python,30.769999999999996,#336994
May,2020,R,3.9699999999999998,#2566B5
May,2020,Ruby,1.22,#B01E00
May,2020,Rust,0.8,#000000
May,2020,Scala,1.01,#DE3424
May,2020,Swift,2.39,#E94F37
May,2020,TypeScript,1.8399999999999999,#3178C6
May,2020,VBA,1.29,#93217F
May,2020,Visual Basic,0.88,NA
June,2020,Abap,0.44,#06A9EA
June,2020,Ada,0.38999999999999996,#101EC8
June,2020,C/C++,5.66,#00599C
June,2020,C#,6.79,#813084
June,2020,Cobol,0.4,#1D1063
June,2020,Dart,0.47000000000000003,#2DB6F6
June,2020,Delphi,0.26,#F32835
June,2020,Go,1.3599999999999999,#66D0DE
June,2020,Groovy,0.44999999999999996,#619CBC
June,2020,Haskell,0.27,#8F4E8B
June,2020,Java,17.119999999999997,#F8981E
June,2020,JavaScript,8.23,#F3D23C
June,2020,Julia,0.36,#369325
June,2020,Kotlin,1.69,#7F52FF
June,2020,Lua,0.41000000000000003,#0F007C
June,2020,Matlab,1.81,#F0800E
June,2020,Objective-C,2.52,#AFB6CA
June,2020,Perl,0.44999999999999996,#113E62
June,2020,PHP,6.02,#7277AD
June,2020,Python,31.369999999999997,#336994
June,2020,R,4.14,#2566B5
June,2020,Ruby,1.18,#B01E00
June,2020,Rust,0.9299999999999999,#000000
June,2020,Scala,0.98,#DE3424
June,2020,Swift,2.3800000000000003,#E94F37
June,2020,TypeScript,1.78,#3178C6
June,2020,VBA,1.26,#93217F
June,2020,Visual Basic,0.8699999999999999,NA
July,2020,Abap,0.43,#06A9EA
July,2020,Ada,0.41000000000000003,#101EC8
July,2020,C/C++,5.7,#00599C
July,2020,C#,6.77,#813084
July,2020,Cobol,0.38999999999999996,#1D1063
July,2020,Dart,0.44999999999999996,#2DB6F6
July,2020,Delphi,0.25,#F32835
July,2020,Go,1.39,#66D0DE
July,2020,Groovy,0.44,#619CBC
July,2020,Haskell,0.26,#8F4E8B
July,2020,Java,16.99,#F8981E
July,2020,JavaScript,8.219999999999999,#F3D23C
July,2020,Julia,0.36,#369325
July,2020,Kotlin,1.67,#7F52FF
July,2020,Lua,0.45999999999999996,#0F007C
July,2020,Matlab,1.81,#F0800E
July,2020,Objective-C,2.54,#AFB6CA
July,2020,Perl,0.42,#113E62
July,2020,PHP,5.83,#7277AD
July,2020,Python,31.680000000000003,#336994
July,2020,R,4.16,#2566B5
July,2020,Ruby,1.22,#B01E00
July,2020,Rust,0.9900000000000001,#000000
July,2020,Scala,1.01,#DE3424
July,2020,Swift,2.33,#E94F37
July,2020,TypeScript,1.7500000000000002,#3178C6
July,2020,VBA,1.23,#93217F
July,2020,Visual Basic,0.8500000000000001,NA
August,2020,Abap,0.44,#06A9EA
August,2020,Ada,0.48,#101EC8
August,2020,C/C++,5.680000000000001,#00599C
August,2020,C#,6.64,#813084
August,2020,Cobol,0.37,#1D1063
August,2020,Dart,0.49,#2DB6F6
August,2020,Delphi,0.24,#F32835
August,2020,Go,1.4500000000000002,#66D0DE
August,2020,Groovy,0.41000000000000003,#619CBC
August,2020,Haskell,0.27999999999999997,#8F4E8B
August,2020,Java,16.86,#F8981E
August,2020,JavaScript,8.38,#F3D23C
August,2020,Julia,0.33999999999999997,#369325
August,2020,Kotlin,1.66,#7F52FF
August,2020,Lua,0.5499999999999999,#0F007C
August,2020,Matlab,1.8599999999999999,#F0800E
August,2020,Objective-C,2.52,#AFB6CA
August,2020,Perl,0.44999999999999996,#113E62
August,2020,PHP,5.7700000000000005,#7277AD
August,2020,Python,31.730000000000004,#336994
August,2020,R,4.05,#2566B5
August,2020,Ruby,1.21,#B01E00
August,2020,Rust,1.05,#000000
August,2020,Scala,0.97,#DE3424
August,2020,Swift,2.45,#E94F37
August,2020,TypeScript,1.68,#3178C6
August,2020,VBA,1.23,#93217F
August,2020,Visual Basic,0.76,NA
September,2020,Abap,0.42,#06A9EA
September,2020,Ada,0.53,#101EC8
September,2020,C/C++,5.62,#00599C
September,2020,C#,6.45,#813084
September,2020,Cobol,0.38,#1D1063
September,2020,Dart,0.51,#2DB6F6
September,2020,Delphi,0.24,#F32835
September,2020,Go,1.48,#66D0DE
September,2020,Groovy,0.41000000000000003,#619CBC
September,2020,Haskell,0.3,#8F4E8B
September,2020,Java,16.89,#F8981E
September,2020,JavaScript,8.55,#F3D23C
September,2020,Julia,0.33999999999999997,#369325
September,2020,Kotlin,1.7000000000000002,#7F52FF
September,2020,Lua,0.6,#0F007C
September,2020,Matlab,1.7999999999999998,#F0800E
September,2020,Objective-C,2.48,#AFB6CA
September,2020,Perl,0.47000000000000003,#113E62
September,2020,PHP,5.79,#7277AD
September,2020,Python,31.6,#336994
September,2020,R,4.08,#2566B5
September,2020,Ruby,1.2,#B01E00
September,2020,Rust,1.13,#000000
September,2020,Scala,0.98,#DE3424
September,2020,Swift,2.55,#E94F37
September,2020,TypeScript,1.66,#3178C6
September,2020,VBA,1.13,#93217F
September,2020,Visual Basic,0.72,NA
October,2020,Abap,0.38,#06A9EA
October,2020,Ada,0.61,#101EC8
October,2020,C/C++,5.76,#00599C
October,2020,C#,6.39,#813084
October,2020,Cobol,0.37,#1D1063
October,2020,Dart,0.54,#2DB6F6
October,2020,Delphi,0.22999999999999998,#F32835
October,2020,Go,1.49,#66D0DE
October,2020,Groovy,0.38999999999999996,#619CBC
October,2020,Haskell,0.27999999999999997,#8F4E8B
October,2020,Java,16.55,#F8981E
October,2020,JavaScript,8.67,#F3D23C
October,2020,Julia,0.33,#369325
October,2020,Kotlin,1.6099999999999999,#7F52FF
October,2020,Lua,0.6,#0F007C
October,2020,Matlab,1.71,#F0800E
October,2020,Objective-C,3.39,#AFB6CA
October,2020,Perl,0.49,#113E62
October,2020,PHP,5.6899999999999995,#7277AD
October,2020,Python,31.209999999999997,#336994
October,2020,R,4.1000000000000005,#2566B5
October,2020,Ruby,1.21,#B01E00
October,2020,Rust,1.16,#000000
October,2020,Scala,0.91,#DE3424
October,2020,Swift,2.4899999999999998,#E94F37
October,2020,TypeScript,1.63,#3178C6
October,2020,VBA,1.09,#93217F
